Class;latitude;longitude
0;49.23818628815316;16.562599871094545
0;49.238690647599356;16.561784479554017
0;49.23905490399627;16.561097834046205
0;49.239559254572264;16.56045410388263
0;49.239811427928835;16.560067865784486
0;49.239615293207216;16.55925247424396
0;49.23925104094339;16.55895206683429
0;49.23815826803291;16.559295389588197
0;49.23734567763061;16.55993911975177
0;49.23723359514663;16.560411188538392
0;49.23723359514663;16.561140749390443
0;49.23799014697756;16.562084886963685
0;49.23815826803291;16.561398241455873
0;49.23902688436881;16.560067865784486
0;49.23841044854287;16.560668680603822
0;49.23927906044368;16.55920955889972
0;49.237681923556444;16.55448887103351
0;49.237681923556444;16.554918024475892
0;49.238270348418546;16.556634638245423
0;49.23874668721993;16.557664606507142
0;49.238102227744704;16.556119654114564
0;49.23723359514663;16.55822250598224
0;49.23860658804934;16.557922098572572
0;49.238130247896756;16.557578775818666
0;49.23686932531711;16.555304262574037
0;49.23740171877721;16.555046770508607
0;49.23776598468022;16.55745002978595
0;49.23762588272778;16.556377146179994
0;49.23790608623528;16.557278368408998
0;49.237513800879654;16.555862162049134
0;49.23726161579146;16.5567204689339
0;49.2367572417522;16.55749294513019
0;49.23667317891156;16.558522913391908
0;49.23670119987435;16.556548807556947
0;49.23591660690777;16.555862162049134
0;49.235075957756344;16.557020876343568
0;49.23457156139805;16.55796501391681
0;49.23544024081188;16.558823320801576
0;49.23544024081188;16.557578775818666
0;49.236224841345276;16.558265421326478
0;49.23630890494892;16.557836267884095
0;49.23670119987435;16.55521843188556
0;49.23846648848135;16.55350181811603
0;49.238522528356235;16.554574701721986
0;49.23950321587372;16.553587648804506
0;49.24014765706798;16.55251476519855
0;49.24073605255342;16.553158495362123
0;49.240371808555714;16.554531786377748
0;49.23989548542823;16.55599090808185
0;49.23992350456291;16.55448887103351
0;49.240960201370555;16.55745002978595
0;49.24146453248941;16.55620548480304
0;49.24090416426166;16.55676338427814
0;49.240567940272925;16.557922098572572
0;49.241016238415895;16.5587374901131
0;49.24011963806049;16.55148479693683
0;49.23964331250085;16.550326082642396
0;49.24003558094261;16.54946777575763
0;49.24093218282404;16.54951069110187
0;49.2402317139951;16.550669405396302
0;49.24084812708915;16.550411913330873
0;49.24042784626868;16.5492102836922
0;49.239867466277666;16.54796573870929
0;49.23972737028639;16.547064516480287
0;49.2402036950353;16.546807024414857
0;49.24068001519016;16.54848072284015
0;49.239307079928075;16.545176241333802
0;49.23902688436881;16.544103357727845
0;49.23866262776525;16.54298755877765
0;49.238522528356235;16.542172167237123
0;49.237794005023034;16.540841791565736
0;49.236925367004226;16.5422579979256
0;49.23686932531711;16.543116304810365
0;49.236505052801114;16.54397461169513
0;49.23586056407614;16.545047495301088
0;49.2366451579329;16.545819971497377
0;49.23776598468022;16.545648310120423
0;49.23874668721993;16.545605394776185
0;49.238382428549805;16.543330881531556
0;49.23776598468022;16.543845865662416
0;49.237653903150054;16.54496166461261
0;49.23880272677686;16.544832918579896
0;49.23804618739294;16.54303047412189
0;49.23785004566095;16.542086336548646
0;49.236925367004226;16.540927622254213
0;49.23686932531711;16.53976890795978
0;49.23619682011225;16.53921100848468
0;49.23440342813406;16.539811823304017
0;49.23431936128745;16.5422579979256
0;49.23541221913377;16.542644236023744
0;49.23630890494892;16.541571352417787
0;49.23628088376362;16.540627214844545
0;49.23586056407614;16.540069315369447
0;49.23496387012182;16.541785929138978
0;49.23454353922713;16.54127094500812
0;49.235384197439735;16.54075596087726
0;49.235608370546814;16.539640161927064
0;49.23230171404721;16.541657183106263
0;49.230844473121785;16.542858812744935
0;49.23204950234775;16.54345962756427
0;49.23389902490834;16.54345962756427
0;49.23345066216151;16.54298755877765
0;49.23252590114353;16.542815897400697
0;49.231713218078745;16.542429659302552
0;49.23216159659538;16.541056368286927
0;49.23333857083894;16.542386743958314
0;49.23106866683126;16.54620620959552
0;49.231685194286335;16.54500457995685
0;49.232666017562075;16.545176241333802
0;49.23317043337816;16.544832918579896
0;49.23331054796855;16.54599163287433
0;49.23246985446483;16.546849939759095
0;49.23204950234775;16.546935770447572
0;49.23210554950336;16.54594871753009
0;49.233927047444894;16.550326082642396
0;49.23423529429776;16.551570627625306
0;49.23454353922713;16.552343103821595
0;49.2334226393547;16.549296114380677
0;49.234095182330364;16.551098558838685
0;49.23602869238033;16.55393097155841
0;49.23818628815316;16.551656458313783
0;49.236449010637116;16.552643511231263
0;49.23731765703344;16.552428934510072
0;49.23770994394694;16.55118438952716
0;49.234655627815435;16.576118204529603
0;49.23398309247029;16.57641861193927
0;49.23361879866848;16.577276918824037
0;49.23328252508227;16.578049395020326
0;49.23322647926201;16.578521463806947
0;49.23303031839033;16.57822105639728
0;49.233646821364005;16.576032373841127
0;49.23339461653203;16.576804850037416
0;49.234459472618965;16.575345728333314
0;49.234935848173464;16.576847765381654
0;49.234767716149406;16.577491495545228
0;49.23423529429776;16.578092310364564
0;49.23616879886333;16.576118204529603
0;49.23667317891156;16.575002405579408
0;49.23616879886333;16.575646135742982
0;49.236420989531254;16.57470199816974
0;49.23577649970942;16.576504442627748
0;49.23619682011225;16.575002405579408
0;49.23625286256239;16.572770807679017
0;49.23591660690777;16.573285791809877
0;49.23563639211363;16.57397243731769
0;49.23518804513649;16.574401590760072
0;49.23440342813406;16.57543155902179
0;49.236925367004226;16.567105982239564
0;49.23672922082121;16.567535135681947
0;49.2366451579329;16.56822178118976
0;49.23672922082121;16.568822596009095
0;49.23625286256239;16.569294664795716
0;49.23633692611837;16.568350527222474
0;49.2366451579329;16.567535135681947
0;49.24400494138421;16.59209157629753
0;49.24383684023157;16.592735306461105
0;49.24330451613955;16.592520729739913
0;49.24277218630904;16.592477814395675
0;49.24254804571624;16.592649475772628
0;49.242379939604;16.59307862921501
0;49.242267868544594;16.59337903662468
0;49.24212777936267;16.593722359378585
0;49.2417635456298;16.594494835574874
0;49.2416514731715;16.595653549869308
0;49.2416234550172;16.596297280032882
0;49.242211832919516;16.596683518131027
0;49.243332533340094;16.593679444034347
0;49.24322046444256;16.59410859747673
0;49.2416514731715;16.5938511054113
0;49.24246399273166;16.59556771918083
0;49.24181958176356;16.595438973148116
0;49.2416234550172;16.597155586917648
0;49.24779360504333;16.540984409830653
0;49.24737338333361;16.541499393961512
0;49.246897127738976;16.542143124125086
0;49.246560944553345;16.542872684977137
0;49.24594460276797;16.543902653238856
0;49.24513214047769;16.545962589762294
0;49.24493602688751;16.54553343631991
0;49.24572047657489;16.54480387546786
0;49.24642086755041;16.543473499796473
0;49.24734536842578;16.541113155863368
0;49.24756948724324;16.540383595011317
0;49.24700918829217;16.54008318760165
0;49.246560944553345;16.539954441568934
0;49.2458325397986;16.540941494486415
0;49.24560841309683;16.541928547403895
0;49.24527222113669;16.542743938944422
0;49.24490801059675;16.54351641514071
0;49.24471189611639;16.54454638340243
0;49.24482396162911;16.545705097696864
0;49.24574849240467;16.543988483927333
0;49.24644888298281;16.54252936222323
0;49.246897127738976;16.540941494486415
0;49.24653292918454;16.542100208780848
0;49.24658895990625;16.541671055338465
0;49.246560944553345;16.54055525638827
0;49.24622475907871;16.540126102945887
0;49.25191158852901;16.562914150736415
0;49.251533420696006;16.56332184650668
0;49.25093114742576;16.563858288309657
0;49.25007674715823;16.564223068735682
0;49.24948846296864;16.5648024258829
0;49.24853598798979;16.565467613718592
0;49.24810176535734;16.56600405552157
0;49.24854999510791;16.566862362406336
0;49.24906825568428;16.567913788340174
0;49.24918031130979;16.56875063755282
0;49.249866646466664;16.569115417978846
0;49.25074906336271;16.567870872995936
0;49.25142137041138;16.566969650766932
0;49.251967613146775;16.566325920603358
0;49.25240180177867;16.565660732767665
0;49.25247183184555;16.564823883555018
0;49.25216369880827;16.563708084604823
0;49.251757520502316;16.563686626932704
0;49.25137935148907;16.563944118998133
0;49.250552972082176;16.563965576670252
0;49.249768599171276;16.56478096821078
0;49.24992267340517;16.564459103128993
0;49.24888616475035;16.5652530369974
0;49.2493904149222;16.56499554493197
0;49.249236339027206;16.565639275095545
0;49.24887215772761;16.566089886210047
0;49.24913829048005;16.566948193094813
0;49.24955849716832;16.566626328013026
0;49.2496425380768;16.56799961902865
0;49.2496425380768;16.568364399454676
0;49.25011876718923;16.56823565342196
0;49.25046893272352;16.567656296274745
0;49.250048733784354;16.567355888865077
0;49.24947445611678;16.5672700581766
0;49.24899822078917;16.56748463489779
0;49.250230820430424;16.566476124308192
0;49.249880653207235;16.56555344440707
0;49.250426912990534;16.56531741001376
0;49.25081909577413;16.564609306833827
0;49.25125329450757;16.564652222178065
0;49.251435376710894;16.56501700260409
0;49.25109922442638;16.56555344440707
0;49.25090313453672;16.566111343882167
0;49.25125329450757;16.56703402378329
0;49.251715501866116;16.56604697086581
0;49.25182755148315;16.564373272440516
0;49.25202363770098;16.564695137522303
0;49.25217770489715;16.565102833292567
0;49.25165947696223;16.565918224833094
0;49.25107121163268;16.55757119037875
0;49.250608998241816;16.558129089853846
0;49.250300853577016;16.558172005198085
0;49.25002072039456;16.558644073984706
0;49.2503428734173;16.559116142771327
0;49.25067903085194;16.55999590732821
0;49.250861115173294;16.56048943378695
0;49.25116925634106;16.560704010508143
0;49.251183262712104;16.559738415262782
0;49.25105720522987;16.558858650705897
0;49.25109922442638;16.558365124247157
0;49.25084710871088;16.55924488880404
0;49.250608998241816;16.559652584574305
0;49.251113230817275;16.561176079294764
0;49.251393357800495;16.562227505228602
0;49.25087512163175;16.562184589884364
0;49.24915229742728;16.548408764383876
0;49.24880212255434;16.548752087137782
0;49.24853598798979;16.549202698252284
0;49.248283859184305;16.54958893635043
0;49.24794768544075;16.549996632120692
0;49.24772356834008;16.550361412546717
0;49.247527465042445;16.550726192972743
0;49.247625516788624;16.55104805805453
0;49.248227830385986;16.550983685038172
0;49.24864804482339;16.550468700907313
0;49.24898421379823;16.550125378153407
0;49.24905424871321;16.549696224711024
0;49.24911027657367;16.54930998661288
0;49.24906825568428;16.549116867563807
0;49.248662051909726;16.54976059772738
0;49.248521980867714;16.550189751169764
0;49.24836790226252;16.550468700907313
0;49.24810176535734;16.550854939005458
0;49.24644888298281;16.5463059125162
0;49.24591658704948;16.54755045749911
0;49.24558039718759;16.54802252628573
0;49.24521618892078;16.548237103006922
0;49.24630880566198;16.54652048923739
0;49.247261323606985;16.54900957920321
0;49.24678506693141;16.549867886087977
0;49.24625277462236;16.550726192972743
0;49.24605666548302;16.549481647989833
0;49.246701021158856;16.54900957920321
0;49.246701021158856;16.5483229336954
0;49.246140712352386;16.54930998661288
0;49.24955849716832;16.545447605631434
0;49.24905424871321;16.543902653238856
0;49.24801772182608;16.54377390720614
0;49.24734536842578;16.544675129435145
0;49.248185808745525;16.546477573893153
0;49.2488581507009;16.54604842045077
0;49.24883013663556;16.545190113566004
0;49.24883013663556;16.545190113566004
0;49.24860602354059;16.54531885959872
0;49.24838190942832;16.54480387546786
0;49.24871808021525;16.544374722025477
0;49.24905424871321;16.543430584452235
0;49.25137935148907;16.5428297696329
0;49.25154742696372;16.54403139927157
0;49.2515754394872;16.544975536844813
0;49.25079108282148;16.545104282877528
0;49.250594991707864;16.544675129435145
0;49.25053896553234;16.54377390720614
0;49.250398899815366;16.542658108255946
0;49.25154742696372;16.544203060648524
0;49.25129531353717;16.543387669107997
0;49.24829786637393;16.56806399204501
0;49.247709560987495;16.56651903965243
0;49.2472333086356;16.56703402378329
0;49.24692514290112;16.56776358463534
0;49.24793367815175;16.568578976175868
0;49.24695315804737;16.569566029093348
0;49.24630880566198;16.56833997663443
0;49.24630880566198;16.56833997663443
0;49.24751345763424;16.56859746869986
0;49.24914144628994;16.626204009724482
0;49.24904339755432;16.626697536183222
0;49.248959355625956;16.627427097035273
0;49.24897336262394;16.628113742543086
0;49.248987369617964;16.62899350709997
0;49.248987369617964;16.629401202870234
0;49.24921148098187;16.629830356312617
0;49.24960367342079;16.630366798115595
0;49.249771754940866;16.630688663197382
0;49.250093909588216;16.63021659441076
0;49.25027599606768;16.629551406575068
0;49.25050010158202;16.627663131428584
0;49.25054212125271;16.62701940126501
0;49.25057013434663;16.626590247822627
0;49.25038804895202;16.626204009724482
0;49.25010791626433;16.62603234834753
0;49.249869802229995;16.62603234834753
0;49.24953363928518;16.627105231953486
0;49.24953363928518;16.628328319264277
0;49.24963168704722;16.629186626149043
0;49.24975774816938;16.629851813984736
0;49.25012192293647;16.629808898640498
0;49.25027599606768;16.627105231953486
0;49.25021996953016;16.627577300740107
0;49.25016394292902;16.628392692280634
0;49.250332022541635;16.628628726673945
0;49.25101834168754;16.628907676411494
0;49.25148055124586;16.632898803425654
0;49.25138250715571;16.633542533589228
0;49.250816008874345;16.633821483326777
0;49.25035379309409;16.634100433064326
0;49.25011568024565;16.634679790211543
0;49.249373321052495;16.635838504505976
0;49.24895311278814;16.636546607685908
0;49.24899513377552;16.634808536244257
0;49.24958342384351;16.63349961824499
0;49.24986355950729;16.632362361622675
0;49.24989157298626;16.631675716114863
0;49.250549885165746;16.632812972737177
0;49.25053587861502;16.63349961824499
0;49.24991958644932;16.634336467457636
0;49.24993359317488;16.63502311296545
0;49.24928927968577;16.635323520375117
0;49.24889708474932;16.635881419850215
0;49.24955541018971;16.6347441632279
0;49.25021372685175;16.633370872212275
0;49.24958342384351;16.63300609178625
0;49.24898112678369;16.624916549397334
0;49.249317293490556;16.625903602314814
0;49.249219245104186;16.625388618183955
0;49.248252757733;16.624873634053095
0;49.247692466535845;16.625324245167597
0;49.24735628876558;16.625324245167597
0;49.24683801021844;16.62551736421667
0;49.24655785738731;16.625560279560908
0;49.246319726231;16.625903602314814
0;49.24658587274194;16.626311298085078
0;49.24711816146004;16.626204009724482
0;49.24779051795436;16.626354213429316
0;49.24814070000224;16.626418586445673
0;49.24840683669755;16.625946517659052
0;49.24843485100306;16.62528132982336
0;49.247846547248905;16.625925059986933
0;49.24727224396533;16.626075263691767
0;49.24686602541415;16.626075263691767
0;49.2474543408517;16.625667567921504
0;49.24912119652306;16.625925059986933
0;49.2497374986553;16.627834792805537
0;49.24997561332775;16.62796353883825
0;49.25005965352618;16.627105231953486
0;49.25033978648772;16.626568790150507
0;49.24993359317488;16.62652587480627
0;49.2497374986553;16.626633163166865
0;49.2497234918741;16.627448554707392
0;49.2494713691329;16.628113742543086
0;49.25087203473545;16.62796353883825
0;49.2497374986553;16.613694186879023
0;49.249443355415536;16.61281442232214
0;49.24923325202846;16.61199903078161
0;49.24893910578437;16.611462588978632
0;49.24826676493147;16.61129092760168
0;49.247678459174466;16.61223506517492
0;49.2474263259898;16.613200660420283
0;49.2477484959417;16.614380832386836
0;49.24867297195825;16.613672729206904
0;49.24891109176499;16.61298608369909
0;49.2485188938243;16.613071914387568
0;49.2483368008642;16.61253547258459
0;49.24840683669755;16.61204194612585
0;49.249093182606984;16.61450957841955
0;49.24867297195825;16.614144797993525
0;49.24818272168109;16.613908763600215
0;49.24759441492264;16.613887305928095
0;49.243658182218105;16.648391242695673
0;49.243966368342505;16.649335380268916
0;49.243686199218;16.65045117921911
0;49.24323792531241;16.65126657075964
0;49.24301378683355;16.65126657075964
0;49.24259352444366;16.65221070833288
0;49.24172497083723;16.65371274538122
0;49.24116460556473;16.653626914692744
0;49.242537489188116;16.651137824726923
0;49.24312585620014;16.649850364399775
0;49.24208920485462;16.651867385578974
0;49.242201276319506;16.652639861775263
0;49.24147280725148;16.65298318452917
0;49.23673749637668;16.652450008647442
0;49.23729791188199;16.653050823466778
0;49.23774623970801;16.653866215007305
0;49.23811050307016;16.6549820139575
0;49.238446743789176;16.65575449015379
0;49.23951149096443;16.65575449015379
0;49.24035206462527;16.655582828776836
0;49.23951149096443;16.65802900339842
0;49.239847722145576;16.656827373759747
0;49.239287335571944;16.657943172709942
0;49.238782982219114;16.65772859598875
0;49.23794238185223;16.65772859598875
0;49.23766217855062;16.657943172709942
0;49.23760613769953;16.65652696635008
0;49.239035159539334;16.656870289103985
0;49.238782982219114;16.656612797038555
0;49.23752207630371;16.657943172709942
0;49.23682155910787;16.6569990351367
0;49.23642926513841;16.6584581568408
0;49.2360649893769;16.660346431987286
0;49.23598092535811;16.661033077495098
0;49.235308408057236;16.660346431987286
0;49.234719947907735;16.65927354838133
0;49.23477599203355;16.658157749431133
0;49.235280386304325;16.65695611979246
0;49.236036968053206;16.655883236186504
0;49.23670947543451;16.654681606547832
0;49.237045725691495;16.65395204569578
0;49.237045725691495;16.65596906687498
0;49.237858321028675;16.655368252055645
0;49.238390703828316;16.657556934611797
0;49.23791436159361;16.657170696513653
0;49.23726989125777;16.657556934611797
0;49.236513328394174;16.65923063303709
0;49.236036968053206;16.65875856425047
0;49.2360649893769;16.657857342021465
0;49.23626113819768;16.657299442546368
0;49.236569370485164;16.652836246745586
0;49.23620509575696;16.652407093303204
0;49.235952903986735;16.65227834727049
0;49.23570071092887;16.651892109172344
0;49.23542049490993;16.651591701762676
0;49.235140277301305;16.651591701762676
0;49.23486005810303;16.65099088694334
0;49.23424357027112;16.652407093303204
0;49.233935323469865;16.65322248484373
0;49.234551815148826;16.65176336313963
0;49.23536445151536;16.65275041605711
0;49.236513328394174;16.653565807597637
0;49.23654134944763;16.653308315532207
0;49.23640124402137;16.653308315532207
0;49.236036968053206;16.653565807597637
0;49.23617707451273;16.6529649927783
0;49.235084233588836;16.652321262614727
0;49.23494412402942;16.652793331401348
0;49.234719947907735;16.65347997690916
0;49.234439726324936;16.654080791728497
0;49.23449577076868;16.655196590678692
0;49.23376718804027;16.656569881694317
0;49.23365509743593;16.65772859598875
0;49.235224342750804;16.655582828776836
0;49.23575675394189;16.654552860515118
0;49.235952903986735;16.65399496104002
0;49.2351963209502;16.654424114482403
0;49.23415950315245;16.654896183269024
0;49.23371114276989;16.65575449015379
0;49.23628915939423;16.64704267527342
0;49.2358408183422;16.647085590617657
0;49.2353924732206;16.6474718287158
0;49.23502818981276;16.64824430491209
0;49.23547653824089;16.649875087993145
0;49.23592488259943;16.650432987468243
0;49.236569370485164;16.650604648845196
0;49.23673749637668;16.64845888163328
0;49.236569370485164;16.648630543010235
0;49.23665343350247;16.64901678110838
0;49.236569370485164;16.648587627665997
0;49.23614905325262;16.649102611796856
0;49.233739165413034;16.664037151591778
0;49.23340289264622;16.663436336772442
0;49.23301057152501;16.663050098674297
0;49.23275836344461;16.662878437297344
0;49.232450107375456;16.66270677592039
0;49.23225394342086;16.662878437297344
0;49.23202975509035;16.66373674418211
0;49.23158137537706;16.66493837382078
0;49.23158137537706;16.665324611918926
0;49.23281440979597;16.66571085001707
0;49.232870456083745;16.664337559001446
0;49.233374869812316;16.664080066936016
0;49.23292650230793;16.66373674418211
0;49.23281440979597;16.663779659526348
0;49.23270231702964;16.66502420450926
0;49.23264627055111;16.66545335795164
0;49.23233801378249;16.664165897624493
0;49.159264804064236;16.683778209941387
0;49.15960158123823;16.68566648508787
0;49.162295716189426;16.682576580302715
0;49.159264804064236;16.681889934794903
0;49.158591242846136;16.68274824167967
0;49.158142196945114;16.679829998271465
0;49.15769314697288;16.67742673899412
0;49.15780540984762;16.675538463847637
0;49.1601067427054;16.676868839519024
0;49.161004794813614;16.678628368632793
0;49.16150994196817;16.67643968607664
0;49.160050613907934;16.673650188701153
0;49.158450916439406;16.671847744243145
0;49.15609337336032;16.671804828898907
0;49.155896906371886;16.67468015696287
0;49.156963432084915;16.676654262797832
0;49.15755281802165;16.668672008769512
0;49.15640210562484;16.668414516704082
0;49.15477422291749;16.66794244791746
0;49.16013480708027;16.66601125742674
0;49.161313496464764;16.6679853632617
0;49.16159413265968;16.681889934794903
0;49.16086447524515;16.68819849039793
0;49.16016287143924;16.692833347575665
0;49.160022549485355;16.68944303538084
0;49.16395141391273;16.693305416362286
0;49.16288503867341;16.69390623118162
0;49.184902684069954;16.509402062845577
0;49.18467828092628;16.509788300943722
0;49.18448192734075;16.510260369730343
0;49.184453876764955;16.51086118454968
0;49.18422947158593;16.511504914713253
0;49.1841172686148;16.51180532212292
0;49.18372455621236;16.512191560221066
0;49.18344404544532;16.512921121073116
0;49.18313548176503;16.513479020548214
0;49.183977014543146;16.511247422647823
0;49.13421665992858;16.690687441521533
0;49.13416050179516;16.69171740978325
0;49.13343044027108;16.69171740978325
0;49.13241956810306;16.692919039421923
0;49.131127868113374;16.695408129387744
0;49.13101554478463;16.696953081780322
0;49.13320580379291;16.69128825634087
0;49.13185796354725;16.693176531487353
0;49.13298116629679;16.694549822502978
0;49.13382355165854;16.696180605584033
0;49.133261963007875;16.69746806591118
0;49.13309348517208;16.699871325188525
0;49.132588048229195;16.69901301830376
0;49.13045392432357;16.699356341057666
0;49.132644208143994;16.700042986565478
1;49.19147548103424;16.54887958573898
1;49.19147548103424;16.550810776229703
1;49.19245710240881;16.553514442916715
1;49.19296192867415;16.55510231065353
1;49.19119501420679;16.55566021012863
1;49.19077431098425;16.552269897933805
1;49.19080235797706;16.548707924362027
1;49.19270951618544;16.552527389999234
1;49.190521887333524;16.550724945541226
1;49.19147548103424;16.553471527572476
1;49.19254124047745;16.551711998458707
1;49.192429056354136;16.549823723312223
1;49.194167881677046;16.54784961747726
1;49.1952616275809;16.548579178329312
1;49.19557011564281;16.550081215377652
1;49.19571033685311;16.552570305343473
1;49.1953457608795;16.55415817308029
1;49.194560511194275;16.55042453813156
1;49.19453246633211;16.552570305343473
1;49.19251319447049;16.557505569930875
1;49.191026733347094;16.55733390855392
1;49.18993289380642;16.557720146652066
1;49.18911951026499;16.55990882920822
1;49.190577981589435;16.560981712814176
1;49.18788538556231;16.560423813339078
1;49.18606219046879;16.556261024947965
1;49.187464654195814;16.546991310592496
1;49.18878293385353;16.546991310592496
1;49.18878293385353;16.544974289413297
1;49.18788538556231;16.543086014266812
1;49.18681952581858;16.541240654464566
1;49.187324409611925;16.54364391374191
1;49.18665123007592;16.54510303544601
1;49.18665123007592;16.546047173019254
1;49.18850245176158;16.547806702133023
1;49.1853048435273;16.533258400436246
1;49.186090240132906;16.532013855453336
1;49.18724026267082;16.531241379257047
1;49.187997579989144;16.530597649093473
1;49.185529243829535;16.530597649093473
1;49.186482933760836;16.53038307237228
1;49.18760489838216;16.529524765487515
1;49.1867073287204;16.53312965440353
1;49.184687737448854;16.53188510942062
1;49.18653903259613;16.525490723129117
1;49.187436605310836;16.524589500900113
1;49.18909146231814;16.525018654342496
1;49.18836221011935;16.526048622604215
1;49.18695977183351;16.528108559127652
1;49.186090240132906;16.52789398240646
1;49.18777319088103;16.525962791915738
1;49.1916437603675;16.522829971786344
1;49.19094259270258;16.521499596114957
1;49.18996094127624;16.52214332627853
1;49.18925974976064;16.522100410934293
1;49.188642693006315;16.52141376542648
1;49.18956827525186;16.520297966476285
1;49.1904938401817;16.520812950607144
1;49.19088649886006;16.522014580245816
1;49.19136329449406;16.523817024703824
1;49.192933882905656;16.52570529985031
1;49.193018020163414;16.524074516769254
1;49.19346674978779;16.52313037919601
1;49.19450442145407;16.52463241624435
1;49.194420286724444;16.526005707259976
1;49.19500922682653;16.527293167587125
1;49.19551402704738;16.52570529985031
1;49.19060602869353;16.51943965959152
1;49.189904846320715;16.518366775985562
1;49.191026733347094;16.51570602464279
1;49.19169985335139;16.515062294479215
1;49.19349479525416;16.51519104051193
1;49.194420286724444;16.51420398759445
1;49.19369111307356;16.512573204513394
1;49.1910828270306;16.51321693467697
1;49.189175606110936;16.5149335484465
